label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
66,225.0,54.52691193458119,19.648153155574555,14.593681485611532,0.6695679564345073,225.0,111.99111111111112,209.0,34.0
67,335.0,68.2842712474619,24.13504270937914,17.79117533212653,0.6757278524090774,335.0,97.24179104477612,184.0,39.0
68,315.0,64.04163056034261,20.68089786811274,19.51533523088134,0.3309718800057719,315.0,98.9936507936508,199.0,38.0
69,308.0,63.94112549695428,20.611654386211324,19.099008273306787,0.3760186478142487,308.0,103.3474025974026,184.0,37.0
70,253.0,56.62741699796952,18.667563299353755,17.320750188076538,0.3729467119646554,253.0,104.54150197628458,229.0,37.0
71,33.0,23.07106781186548,10.944869714630578,4.021578792457079,0.9300473773266072,33.0,95.06060606060606,167.0,35.0
72,341.0,66.5269119345812,22.61907304774512,19.211167663186345,0.5278543964325493,341.0,98.87096774193547,207.0,42.0
73,301.0,61.698484809834994,20.97322324218548,18.29539905291544,0.4889322484609349,301.0,122.4983388704319,251.0,36.0
74,294.0,61.21320343559642,19.772112962176543,19.00373739102458,0.2760669116183426,294.0,89.77210884353741,205.0,39.0
75,256.0,58.04163056034261,19.38805998564585,17.18989628502375,0.4624932294539505,256.0,115.83984375,233.0,38.0
76,539.0,92.66904755831214,36.26738191404396,19.84296324148951,0.8370478167198342,539.0,94.291280148423,231.0,38.0
77,266.0,59.11269837220809,19.7913237320102,17.2052168431061,0.4942298262933395,266.0,104.46616541353384,175.0,43.0
78,61.0,32.520815280171306,13.82534214081958,6.165323844076583,0.8950610265229897,61.0,97.7377049180328,175.0,38.0
79,195.0,50.87005768508881,18.761661094493444,13.248807793622786,0.7080484054643967,195.0,77.85128205128206,122.0,50.0
80,240.0,59.62741699796952,19.075866297128783,16.46717079230537,0.5047829675815158,240.0,91.88333333333334,200.0,39.0
81,273.0,60.52691193458119,23.377586547945363,14.953779182062414,0.7686554071234493,273.0,115.02930402930404,242.0,37.0
82,210.0,51.698484809834994,18.281720001142855,14.677999084019278,0.5961427586692825,210.0,78.88095238095238,132.0,48.0
83,293.0,63.11269837220809,23.690376296241357,15.793294158914543,0.745366942689209,293.0,93.04778156996586,177.0,39.0
84,224.0,53.79898987322333,19.708827907260957,14.471622406385272,0.6788563744251758,224.0,80.40625,139.0,49.0
85,6.0,5.414213562373095,3.651483716701108,2.10818510677892,0.8164965809277259,6.0,84.33333333333333,137.0,47.0
