label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
21,305.0,64.18376618407356,21.772198096269896,18.06803843829211,0.5579605911546222,305.0,92.6983606557377,183.0,38.0
22,272.0,60.2842712474619,22.559979634263154,15.468951228820425,0.7279020914947311,272.0,103.80147058823528,200.0,32.0
23,134.0,40.38477631085024,13.596492583040192,12.592935988066754,0.3770570417109756,134.0,93.58955223880596,171.0,45.0
24,283.0,59.941125496954285,19.55494946293385,18.45922694060452,0.3300398562041896,283.0,91.51236749116607,147.0,46.0
25,290.0,62.2842712474619,20.68002320271481,18.106034446536665,0.4831590518681776,290.0,103.76551724137931,216.0,42.0
26,258.0,58.38477631085024,21.2742523855954,15.579679669141262,0.6809546341522228,258.0,113.24031007751938,217.0,31.0
27,268.0,59.698484809834994,21.37250933969018,16.015126551935545,0.6621933662812212,268.0,100.60074626865672,180.0,39.0
28,201.0,49.79898987322333,16.716256751026947,15.32107761958506,0.3999485621277275,201.0,113.9950248756219,255.0,39.0
29,298.0,62.8700576850888,20.645517327135007,18.558322225151645,0.4381472147686031,298.0,91.01006711409396,173.0,34.0
30,272.0,60.2842712474619,20.60527373481508,17.07307681991758,0.5598736216673453,272.0,93.50735294117646,205.0,44.0
31,137.0,42.04163056034261,15.557626303904373,11.325391332753588,0.6856153917616614,137.0,91.44525547445257,135.0,47.0
32,52.0,24.14213562373095,8.864112436459656,7.450129783481919,0.5418389706537433,52.0,72.53846153846153,96.0,49.0
33,235.0,54.04163056034262,17.730728525399638,16.892810105903248,0.3037805851479633,235.0,109.4127659574468,215.0,42.0
34,256.0,58.2842712474619,20.438770330244058,16.023247497192482,0.620807068919599,256.0,110.63671875,228.0,40.0
35,231.0,54.04163056034261,17.63129086987068,16.69047073196821,0.3222953037626648,231.0,104.84848484848484,179.0,39.0
36,268.0,60.52691193458119,18.808425377354723,18.42964158816404,0.199681034525483,268.0,105.19402985074628,229.0,43.0
37,136.0,40.97056274847714,14.09454607937666,12.293568769892047,0.4891107516305685,136.0,100.36764705882354,153.0,45.0
38,309.0,64.52691193458118,21.623234180795908,18.27290309607774,0.5346734712942632,309.0,89.61812297734627,168.0,45.0
39,140.0,41.79898987322333,14.627334419154453,12.318869963514292,0.539194191521588,140.0,76.65714285714286,117.0,48.0
40,98.0,35.55634918610404,12.193437348103682,10.267791430724476,0.5393601067861289,98.0,70.8061224489796,93.0,56.0
41,258.0,58.52691193458119,19.41362998693417,17.028115373516037,0.4802682504670545,258.0,106.5968992248062,223.0,35.0
42,265.0,59.698484809834994,21.135889164843466,16.09572288836473,0.6481235909673954,265.0,104.93207547169813,209.0,34.0
43,56.0,30.48528137423857,14.121918121437025,5.260557897006278,0.9280281165020916,56.0,88.5,146.0,50.0
44,132.0,40.38477631085024,13.315082996578727,12.61016203169008,0.3210611600310482,132.0,93.1060606060606,143.0,49.0
45,218.0,52.04163056034261,17.93523388100522,15.51913889819638,0.5012754128179226,218.0,86.09174311926606,147.0,41.0
46,240.0,54.62741699796952,18.731622499421185,16.319490279528416,0.4908808197395398,240.0,84.075,155.0,45.0
47,233.0,54.87005768508881,18.98403559902308,15.63921139787926,0.5668680838846016,233.0,98.81545064377684,178.0,46.0
48,544.0,87.01219330881975,31.67106878852299,21.97497318184525,0.7201194938050539,544.0,102.22426470588236,230.0,43.0
49,251.0,56.04163056034261,18.436380179281716,17.326029926246605,0.3417965952984927,251.0,93.5617529880478,159.0,46.0
50,311.0,65.698484809835,21.47810109507865,18.870395347527957,0.4775810518605059,311.0,90.4790996784566,153.0,38.0
51,291.0,63.11269837220809,21.50095415215527,17.42470600169324,0.5858555757651378,291.0,86.58762886597938,151.0,44.0
52,213.0,51.45584412271571,16.70698109054544,16.22931477152131,0.2374114750621132,213.0,96.11737089201878,172.0,48.0
53,261.0,58.970562748477136,20.369793991557938,16.587317677090468,0.580430844214366,261.0,104.22605363984674,203.0,29.0
54,225.0,52.8700576850888,17.34027479439413,16.50935854107044,0.3058437682386553,225.0,98.56,182.0,45.0
55,183.0,48.38477631085023,16.829453981183363,13.880948567622765,0.5654232902656323,183.0,100.65573770491804,213.0,42.0
56,174.0,46.87005768508881,15.382555238509216,14.46790184024935,0.3396841522509047,174.0,109.35057471264368,237.0,38.0
57,213.0,52.04163056034261,17.67141382355599,15.339168499409867,0.4965264760549781,213.0,102.71830985915491,190.0,44.0
58,251.0,56.04163056034262,19.02767310283553,16.79779753515838,0.4697324738508213,251.0,97.0597609561753,159.0,47.0
59,244.0,56.2842712474619,18.658898049772134,16.71787326591376,0.4441080503271858,244.0,96.07786885245902,189.0,41.0
60,273.0,58.8700576850888,19.47269445478169,17.937397688253444,0.3891925399991571,273.0,114.16483516483515,191.0,34.0
61,276.0,59.94112549695428,19.183552086597132,18.510036441443383,0.2626506992207335,276.0,99.30797101449276,188.0,34.0
62,246.0,55.45584412271571,18.332443751173027,17.07710459120072,0.3636807976106259,246.0,121.60569105691056,221.0,32.0
63,56.0,29.692388155425117,13.046478599217322,5.686414909898096,0.9000153410013925,56.0,86.875,129.0,51.0
64,261.0,58.04163056034261,19.38620444939176,17.22447124259579,0.4588937371118627,261.0,107.99616858237547,189.0,38.0
65,219.0,53.698484809834994,16.862905461174808,16.643372773692505,0.1608348976543019,219.0,87.1689497716895,145.0,44.0
66,310.0,63.941125496954285,22.06319539743336,17.9496210212586,0.5814880934767734,310.0,87.9,158.0,36.0
67,251.0,59.11269837220809,19.76319845102282,16.424358041880016,0.5561862248557621,251.0,99.8804780876494,212.0,33.0
68,296.0,61.35533905932738,21.67109171664763,17.421828327970893,0.5947371826415208,296.0,105.70270270270272,228.0,41.0
69,244.0,56.2842712474619,17.869565407535276,17.406047488545454,0.226285412279074,244.0,118.84836065573772,222.0,31.0
70,292.0,62.2842712474619,21.61860819666799,17.23642116616381,0.6035890391849607,292.0,122.90753424657534,223.0,36.0
71,92.0,34.48528137423857,13.881485949779044,8.652064670492345,0.7819980526345843,92.0,97.52173913043478,145.0,38.0
72,329.0,67.11269837220809,23.52521088972836,18.046902744123003,0.6414912781885431,329.0,89.35562310030394,148.0,42.0
73,474.0,89.35533905932738,34.74081028940296,17.838340831699174,0.8581079418094938,474.0,100.66455696202532,220.0,42.0
74,239.0,56.284271247461895,19.358233214719448,15.734928271478664,0.5825027406620458,239.0,116.89539748953976,226.0,35.0
75,225.0,54.2842712474619,19.37318410730273,14.822821052832888,0.6438870722930491,225.0,94.92,164.0,42.0
76,321.0,65.35533905932738,22.06140641857215,18.740924193196207,0.527606175017055,321.0,85.41433021806854,184.0,41.0
77,266.0,60.38477631085024,20.9237952073946,16.549115938620062,0.6119153743754149,266.0,86.05639097744361,155.0,48.0
78,292.0,61.941125496954285,20.800212795989665,18.038418716195327,0.4979202954374189,292.0,96.98972602739724,175.0,42.0
79,243.0,55.45584412271571,18.70838118563172,16.565561215901344,0.4647117281499249,243.0,105.78600823045268,200.0,43.0
80,410.0,77.84062043356595,29.065087980661996,18.433843810195267,0.7731474465828647,410.0,100.03658536585364,181.0,43.0
81,537.0,88.91168824543142,32.477425577919135,21.342708534792106,0.7537553091237721,537.0,104.57914338919926,209.0,40.0
82,266.0,60.2842712474619,20.88438255340473,16.392845204177224,0.6195804010001917,266.0,104.4436090225564,204.0,33.0
83,262.0,58.2842712474619,19.141983583006496,17.46710844308921,0.4090710614058006,262.0,106.1946564885496,192.0,41.0
84,162.0,45.79898987322333,16.713609565493144,12.378198713037284,0.6719395990704929,162.0,93.20370370370372,194.0,37.0
85,326.0,82.59797974644667,24.53047665256508,18.874823232362758,0.6387145174604154,326.0,89.06134969325153,166.0,40.0
86,246.0,56.970562748477136,20.16647552318828,15.685159146404173,0.6285318363701949,246.0,113.4308943089431,206.0,33.0
87,132.0,45.34924240491749,17.212089076100398,10.45011784653406,0.7945962061652535,132.0,116.83333333333331,198.0,35.0
88,258.0,56.87005768508881,19.592288311435727,16.7585980801722,0.5180223838545217,258.0,85.05038759689923,139.0,48.0
89,245.0,56.2842712474619,18.615342736214256,16.837010072784135,0.4265382643273873,245.0,104.40816326530611,214.0,41.0
90,173.0,48.8700576850888,17.919429998179027,12.607989052884257,0.7106029919647298,173.0,72.48554913294798,103.0,40.0
91,257.0,58.2842712474619,20.67508634379185,15.951505833598302,0.6361896295629454,257.0,102.96108949416342,205.0,39.0
92,101.0,35.79898987322333,12.41805722757733,10.39682557009791,0.5468440738141332,101.0,94.45544554455444,183.0,41.0
93,339.0,71.94112549695429,26.84435857531434,16.731233797941826,0.7820081898424437,339.0,97.75811209439529,166.0,39.0
94,141.0,42.38477631085024,14.51210434126368,12.381114324487354,0.5216529969939789,141.0,86.53191489361703,143.0,48.0
95,247.0,56.2842712474619,18.461994387699058,17.089861043501383,0.3783124903119964,247.0,109.90688259109312,187.0,35.0
96,300.0,63.112698372208094,21.463478763221087,17.83442773721913,0.5563923265117702,300.0,102.38,180.0,36.0
97,232.0,55.698484809834994,19.01882922639559,15.67815825131502,0.566081494410405,232.0,105.03017241379312,214.0,36.0
98,243.0,56.87005768508881,19.03110491257329,16.300595277121577,0.5161074421981164,243.0,87.58847736625515,155.0,45.0
99,54.0,30.48528137423857,13.642959153144696,5.308453566062959,0.9211961983118996,54.0,91.07407407407408,162.0,38.0
100,233.0,56.2842712474619,19.99995842961467,14.985941008299044,0.662232282722029,233.0,95.31330472103004,187.0,36.0
101,248.0,56.2842712474619,19.983912710179137,15.832685494961602,0.610168658075954,248.0,106.375,225.0,44.0
102,264.0,58.2842712474619,20.71453353489957,16.325163003162405,0.61554480987903,264.0,95.83712121212122,195.0,42.0
103,193.0,50.87005768508881,19.591655039818896,12.658427211860287,0.7632415831606827,193.0,87.23834196891191,139.0,45.0
104,153.0,43.21320343559643,14.61462542204046,13.336728151077969,0.4089419886230656,153.0,89.11111111111111,185.0,45.0
105,129.0,41.79898987322333,15.994448220143711,10.32892104569726,0.763522147649077,129.0,78.75193798449612,141.0,43.0
106,229.0,54.8700576850888,20.60903948707489,14.189241570100329,0.7252401234369359,229.0,114.87772925764192,255.0,34.0
107,223.0,54.2842712474619,18.44290450120177,15.509601057608656,0.5411094182504913,223.0,99.29596412556054,192.0,41.0
108,222.0,53.45584412271571,18.20456330925205,15.630662124272202,0.5126255007917448,222.0,107.52252252252252,199.0,34.0
109,128.0,40.38477631085024,14.99850246096894,10.868757282495944,0.6891106164593899,128.0,79.53125,116.0,48.0
110,275.0,61.698484809834994,20.8302888366596,17.141126202125758,0.5681944659968448,275.0,105.41818181818182,185.0,30.0
111,19.0,13.65685424949238,5.191085476184401,4.602781286121147,0.4624021944948837,19.0,70.73684210526316,84.0,54.0
112,56.0,24.72792206135785,9.600313640266174,7.385334229538204,0.6389111737388519,56.0,67.96428571428571,81.0,51.0
113,244.0,60.8700576850888,23.26879149833494,13.764032407280029,0.8062879025737656,244.0,112.43852459016394,249.0,24.0
114,5.0,5.207106781186548,3.098386676965933,1.7888543819998317,0.816496580927726,5.0,69.0,74.0,63.0
115,90.0,41.07106781186548,19.52219672691453,6.084335920839919,0.950192879879074,90.0,74.7,116.0,44.0
116,60.0,32.520815280171306,13.926750723913518,5.992314786140376,0.902698470862518,60.0,92.35,133.0,40.0
117,64.0,35.89949493661167,16.835987783171372,5.083934535859439,0.9533179681743555,64.0,99.015625,176.0,36.0
