label,area_filled,perimeter,axis_major_length,axis_minor_length,eccentricity,area,intensity_mean,intensity_max,intensity_min
18,380.0,83.11269837220809,31.30424435153284,17.233664399268537,0.8348208836126982,380.0,67.69736842105263,132.0,30.0
19,484.0,91.7401153701776,32.894142769509834,20.011449856753416,0.7936619249297825,484.0,67.67561983471074,130.0,31.0
20,163.0,45.21320343559643,15.10531134209713,13.742610406926724,0.4150762280794813,163.0,73.59509202453988,155.0,37.0
21,288.0,61.35533905932738,21.07261154899352,17.533967807462346,0.5546649475058457,288.0,55.24305555555556,88.0,36.0
22,288.0,60.2842712474619,19.328146238482063,19.0115685384582,0.1802496357469871,288.0,64.98263888888889,123.0,36.0
23,277.0,61.11269837220809,22.952339884735466,15.3972277531186,0.741606840035471,277.0,70.27075812274369,121.0,32.0
24,374.0,91.9827560572969,31.525069908740164,17.481087597632353,0.8321745011260273,374.0,61.70053475935829,132.0,29.0
25,458.0,86.25483399593904,30.462899330696164,20.09265020617844,0.7516363540411644,458.0,62.543668122270745,121.0,32.0
26,281.0,58.87005768508881,19.576120443777945,18.30317817161709,0.3547142946581446,281.0,80.59786476868328,157.0,29.0
27,314.0,63.11269837220809,21.635344586821613,18.57399056510388,0.5128099074707059,314.0,69.28025477707007,113.0,32.0
28,162.0,44.62741699796952,15.232230445611082,13.545833164978552,0.4573484686494327,162.0,64.22222222222223,121.0,32.0
29,332.0,71.14823227814082,23.871453412600395,18.317310591080897,0.6412510080574956,332.0,67.73795180722891,143.0,33.0
30,295.0,63.698484809834994,22.056605329123357,17.173777199309207,0.6274921804418768,295.0,70.42372881355932,175.0,34.0
31,303.0,64.5269119345812,21.72488978700495,18.163048877321557,0.5486564304234091,303.0,67.54125412541254,130.0,27.0
32,298.0,63.11269837220809,19.96190304495193,19.208198375207555,0.2721924089240341,298.0,62.218120805369125,169.0,33.0
33,295.0,62.52691193458119,20.688391905978445,18.45133916364428,0.4522934472316535,295.0,68.43050847457627,121.0,30.0
34,472.0,79.59797974644667,27.877323639459423,21.60139503981344,0.6321165224897307,472.0,98.04449152542372,219.0,30.0
35,304.0,63.94112549695428,22.143400100911094,17.615113823590864,0.6059512725792761,304.0,70.9967105263158,113.0,33.0
36,138.0,41.55634918610404,15.50142579407205,11.343922792412329,0.6815208766716498,138.0,69.2463768115942,110.0,31.0
37,284.0,62.8700576850888,22.625538202534017,16.37012747098309,0.6902988753922195,284.0,74.71830985915493,130.0,31.0
38,474.0,87.49747468305833,35.01938067209218,17.87378646499314,0.8599389008712669,474.0,56.33755274261603,100.0,27.0
39,370.0,77.0477272147525,25.43808751825364,19.534744196070893,0.640530302546388,370.0,71.92972972972973,124.0,30.0
40,110.0,37.79898987322333,14.499799155722528,9.754394965241216,0.7398915077733349,110.0,51.49090909090909,79.0,39.0
41,292.0,61.698484809834994,20.17336243547301,18.45477958668981,0.4038860519507098,292.0,75.4931506849315,151.0,25.0
42,302.0,61.941125496954285,20.652337345507643,18.720395301036906,0.4223044089098957,302.0,78.3543046357616,140.0,27.0
43,390.0,78.66904755831214,26.41520694745076,19.877648047253377,0.6585833891089246,390.0,76.02564102564102,159.0,29.0
44,131.0,41.21320343559643,14.765243803668527,11.386080987896325,0.6366647185354394,131.0,73.6793893129771,134.0,29.0
45,292.0,61.698484809834994,20.99259980516945,17.766679713599636,0.5326579628901766,292.0,71.64383561643835,124.0,32.0
46,466.0,114.08326112068522,38.79731845759773,19.58830646850162,0.863184773192594,466.0,64.64592274678111,111.0,29.0
47,130.0,40.970562748477136,16.321261596440266,10.155773407773111,0.782824995472992,130.0,53.63076923076923,103.0,39.0
48,290.0,62.52691193458118,22.06108498411681,17.056314125830625,0.6342350180257064,290.0,74.40344827586208,159.0,29.0
49,266.0,67.698484809835,25.55137696222473,14.147059404008925,0.8327354292014996,266.0,57.67293233082707,116.0,32.0
50,269.0,59.11269837220809,19.69544375797642,17.561121079516667,0.4527575214534678,269.0,76.10408921933086,164.0,31.0
51,94.0,33.31370849898476,11.58799353789619,10.452157887160636,0.431774301801161,94.0,51.691489361702125,62.0,40.0
52,312.0,62.52691193458119,21.11892147894016,18.848827607584223,0.4510295722027909,312.0,63.04807692307692,96.0,36.0
53,421.0,87.35533905932738,35.229515075734355,16.008070789380177,0.8908009527463039,421.0,67.15914489311164,165.0,33.0
54,135.0,40.970562748477136,14.2439195969113,12.105089682347938,0.5270365766122412,135.0,54.31111111111111,91.0,36.0
55,318.0,67.76955262170047,23.26164122781529,17.6082736894603,0.6534541554206558,318.0,70.22012578616352,123.0,30.0
56,424.0,95.01219330881976,31.59953017025459,19.354224746909395,0.790482541045792,424.0,71.68867924528301,165.0,27.0
57,306.0,62.52691193458119,20.3905665264964,19.251815959254195,0.3295071817072682,306.0,79.97058823529412,154.0,22.0
58,188.0,49.79898987322333,16.679051362491787,14.70580093341617,0.4718237537241863,188.0,52.43617021276596,76.0,38.0
59,300.0,64.76955262170047,20.932862118507582,18.514013766597785,0.466640055097926,300.0,76.66,147.0,33.0
60,296.0,62.2842712474619,20.30340512320039,18.698293938494995,0.389695547352668,296.0,71.51013513513513,138.0,35.0
61,305.0,62.2842712474619,20.46726014902917,19.12116942277912,0.3566659033248897,305.0,63.72459016393443,108.0,32.0
62,222.0,52.87005768508881,17.92965743575972,15.787742472156676,0.4739757897785973,222.0,106.59909909909908,222.0,18.0
63,180.0,52.07716446627535,19.30641280695443,12.089162776066477,0.7796838028747917,180.0,55.93888888888889,89.0,30.0
64,306.0,63.112698372208094,20.84641471481363,18.72219968092526,0.4397879108600597,306.0,64.83006535947712,119.0,31.0
65,336.0,67.35533905932738,22.93821221619202,18.881353557456464,0.5678388882803952,336.0,86.33333333333333,149.0,32.0
66,311.0,65.11269837220809,21.887874934355967,18.458079797471417,0.537440623140892,311.0,68.30225080385853,107.0,30.0
67,250.0,56.87005768508881,19.13714873237313,16.657193112737495,0.4923250265309137,250.0,69.412,151.0,34.0
68,288.0,60.04163056034261,19.819392993135068,18.554394157624976,0.3515378115530378,288.0,77.54166666666667,133.0,32.0
69,504.0,95.74011537017762,37.22542911026493,18.591978658523104,0.8663467697804925,504.0,60.55555555555556,148.0,29.0
70,283.0,60.04163056034261,20.274920583401325,17.79833303440697,0.478936213962463,283.0,71.8339222614841,156.0,31.0
71,261.0,60.87005768508881,20.86802812243358,16.396817928643376,0.6185585235972536,261.0,70.86973180076629,162.0,29.0
72,302.0,63.11269837220809,20.95776272509833,18.39259507767406,0.4793881567222631,302.0,68.26158940397352,135.0,31.0
73,309.0,63.698484809834994,21.014454233734437,18.817834573298427,0.4451198365434883,309.0,74.50809061488673,121.0,28.0
74,309.0,65.94112549695427,22.67396204783211,17.51828483228568,0.6348726042965419,309.0,70.20388349514563,141.0,32.0
75,301.0,63.35533905932738,20.90100494093088,18.443479408795625,0.4704611656349504,301.0,69.14285714285714,116.0,31.0
76,249.0,56.52691193458119,18.87608279037228,16.96832755259866,0.438086806440149,249.0,75.55020080321285,182.0,26.0
77,331.0,65.94112549695427,22.85922353669085,18.511270437873232,0.5867138010291644,331.0,63.03021148036254,112.0,35.0
78,299.0,63.597979746446654,21.891123701756403,17.53620649397371,0.5985777664790807,299.0,77.33444816053512,183.0,33.0
79,171.0,51.87005768508881,18.261979528473766,12.354644467343316,0.7364217401595016,171.0,60.76608187134503,103.0,31.0
80,279.0,60.76955262170047,20.129517020767334,17.732344848997435,0.4732790083438502,279.0,74.41935483870968,173.0,31.0
81,293.0,63.11269837220809,21.95238159105871,17.23817267712773,0.619175084260911,293.0,63.99317406143345,112.0,36.0
82,136.0,41.21320343559643,15.68612778776678,11.026700711902215,0.7112306251025392,136.0,82.94852941176471,146.0,23.0
83,135.0,40.38477631085024,13.45301833613831,12.75521147345564,0.3178825792311072,135.0,85.97777777777777,159.0,24.0
84,269.0,59.4558441227157,19.121272999436687,18.004277512576433,0.3367792754414804,269.0,85.9182156133829,189.0,31.0
85,262.0,58.2842712474619,18.890101122974425,17.71371828489507,0.3473787589277758,262.0,73.56106870229007,155.0,33.0
86,269.0,61.11269837220809,20.778928187789635,16.63806282817064,0.5990414066053957,269.0,74.82899628252788,157.0,28.0
87,122.0,38.38477631085024,13.209558227679018,11.745917921686676,0.4575218262204494,122.0,87.01639344262296,148.0,23.0
88,293.0,64.2842712474619,21.43952181125417,17.797726541646814,0.5575604254755647,293.0,81.36518771331058,182.0,28.0
89,293.0,62.2842712474619,20.950616021204723,17.850625270731676,0.5234873740417315,293.0,69.27986348122867,158.0,30.0
90,272.0,60.2842712474619,19.94472371720488,17.60465968308299,0.4699885212867553,272.0,80.66911764705883,172.0,28.0
91,269.0,58.87005768508881,19.15661547583809,18.05201081360589,0.3346620540978817,269.0,68.27137546468401,143.0,31.0
92,297.0,63.4558441227157,23.12609370118525,16.445016957086416,0.7030886209844458,297.0,69.95622895622895,127.0,27.0
93,236.0,54.04163056034262,18.33117168652888,16.379653574939425,0.4489815943430958,236.0,104.635593220339,206.0,23.0
94,296.0,62.04163056034261,21.64016427485292,17.4732719655331,0.5899409876057008,296.0,81.9391891891892,175.0,27.0
95,285.0,61.45584412271572,20.156175552766317,18.13010552108825,0.4369589969081544,285.0,72.19298245614036,136.0,34.0
96,282.0,60.8700576850888,19.57543233968141,18.441082168309887,0.3354658809836794,282.0,66.58510638297872,113.0,32.0
97,149.0,43.698484809834994,15.38045527274701,12.434093382991913,0.5885859103113122,149.0,60.18791946308725,101.0,37.0
98,407.0,84.2842712474619,33.46854608778396,16.78744776965333,0.8651061661552385,407.0,66.49385749385749,129.0,32.0
99,300.0,61.698484809834994,20.38456223768298,18.781535262658203,0.3887086241533813,300.0,69.64333333333333,163.0,36.0
100,193.0,49.45584412271571,16.729038893351664,14.703588938477104,0.476957972866766,193.0,71.79274611398964,113.0,29.0
101,678.0,110.8111831820431,38.695514878181264,24.749909429104115,0.7687023528198916,678.0,80.01032448377582,200.0,26.0
102,3.0,1.0,3.265986323710904,0.0,1.0,3.0,51.0,55.0,48.0
103,258.0,57.79898987322333,18.379164590532373,18.145753898654625,0.1588653682089297,258.0,68.42248062015504,133.0,31.0
104,301.0,68.5269119345812,21.57891747802544,18.97738436897031,0.4760079409670217,301.0,64.66445182724253,149.0,24.0
105,116.0,40.38477631085024,16.15815638878528,9.411371354479586,0.8128641735074004,116.0,53.21551724137931,81.0,36.0
106,360.0,68.2842712474619,22.65765100681812,20.2295984468889,0.4503791279450733,360.0,79.08888888888889,152.0,35.0
107,162.0,45.79898987322333,15.663293075292843,13.414410906972003,0.5162740923903799,162.0,59.94444444444444,94.0,30.0
108,276.0,60.2842712474619,20.18509667626656,17.486593258647645,0.4995031183882258,276.0,77.8768115942029,138.0,24.0
109,284.0,60.87005768508881,20.125364276444746,18.08578667933545,0.4386533254568615,284.0,70.10211267605634,123.0,35.0
110,170.0,63.79898987322333,27.06030401654967,9.289210273255954,0.9392338008928413,170.0,65.05882352941177,136.0,27.0
111,670.0,116.46803743153546,38.02651666311938,23.93177832892414,0.7771264545588815,670.0,66.7910447761194,114.0,30.0
112,214.0,52.04163056034261,17.78659818518819,15.331453549098788,0.5069650696609135,214.0,63.1822429906542,134.0,35.0
113,329.0,67.11269837220809,24.039845696323702,17.500405670259976,0.6856037193383663,329.0,64.42857142857143,103.0,32.0
114,317.0,71.59797974644667,27.7282499686436,14.961334948475352,0.8419406712773903,317.0,54.198738170347006,93.0,35.0
115,191.0,50.04163056034261,17.160258415750985,14.44081649369575,0.5402154468741457,191.0,49.596858638743456,81.0,28.0
116,249.0,56.87005768508881,18.93824115628672,16.944081467084157,0.4466636364565559,249.0,64.94377510040161,135.0,34.0
117,213.0,52.04163056034262,17.251207025169123,15.768441098666234,0.4056047498583788,213.0,74.88262910798122,163.0,32.0
118,550.0,118.46803743153546,38.678726877144726,22.71260241916028,0.8094333667325329,550.0,57.94545454545455,97.0,33.0
119,482.0,79.59797974644665,25.163180487450184,24.449258174969724,0.2365131174383764,482.0,95.31742738589212,178.0,32.0
120,106.0,36.38477631085024,12.487853284312816,10.952149047802624,0.4804462730022725,106.0,53.21698113207548,72.0,34.0
121,129.0,44.14213562373095,17.587825620871666,9.909477541062849,0.8261650103875955,129.0,68.74418604651163,130.0,31.0
122,250.0,58.42640687119285,20.537515403462216,15.69124995188568,0.6451823293173414,250.0,81.124,198.0,27.0
123,988.0,125.15432893255073,44.55686480397898,28.86020025974694,0.7618817548845002,988.0,113.10222672064778,249.0,27.0
124,267.0,59.698484809834994,20.753656311935465,16.510666547835953,0.6058819139027449,267.0,64.10112359550561,113.0,34.0
125,212.0,51.45584412271571,16.55843757118724,16.305273166247275,0.1741968375799814,212.0,66.57075471698113,125.0,35.0
126,558.0,91.01219330881976,28.820199249681966,25.08413125219238,0.4924047516415286,558.0,90.08781362007169,204.0,28.0
127,259.0,58.76955262170047,19.589186555203508,16.99954618017863,0.4969091690031728,259.0,65.53667953667954,101.0,33.0
128,319.0,66.5269119345812,24.43434107802353,16.731404381678157,0.7287784544137704,319.0,67.75862068965517,104.0,32.0
129,249.0,60.87005768508881,23.60756327400175,13.87588848131393,0.8090258901032232,249.0,55.92369477911647,85.0,34.0
130,273.0,58.87005768508881,20.487336108567785,16.99187161532989,0.5586787540768343,273.0,76.61904761904762,166.0,32.0
131,375.0,72.59797974644665,23.771425122304127,20.229329337189256,0.5251761477619235,375.0,70.488,145.0,29.0
132,233.0,56.04163056034261,19.017780687923324,15.680717024113235,0.565819287296071,233.0,70.73390557939913,145.0,31.0
133,284.0,63.35533905932738,20.642097557919936,17.934550598658177,0.4951039800859891,284.0,64.20422535211267,136.0,33.0
134,269.0,58.62741699796952,19.626158448155124,17.586494636018575,0.4439042588949519,269.0,73.09665427509293,189.0,29.0
135,617.0,99.59797974644668,38.269216076489045,20.96463843578935,0.8365962874890167,617.0,72.70826580226904,130.0,33.0
136,324.0,65.11269837220809,20.78499970970073,20.02639481783234,0.2677000881122244,324.0,71.36111111111111,126.0,27.0
137,254.0,60.52691193458119,19.5801314725413,16.796342414803632,0.5139405176172681,254.0,69.64566929133858,201.0,29.0
138,87.0,36.38477631085024,14.246066747231344,8.294202919963457,0.813038426694892,87.0,47.59770114942529,76.0,35.0
139,180.0,49.698484809834994,17.84014566961284,13.017303489636989,0.6838063668415094,180.0,60.672222222222224,98.0,28.0
140,262.0,58.2842712474619,19.641121996152485,17.056739025821734,0.4958296779388671,262.0,80.41603053435115,149.0,24.0
141,150.0,43.79898987322333,15.078356957063562,12.845625123313624,0.523664263400071,150.0,55.906666666666666,121.0,31.0
142,128.0,39.89949493661167,13.635243974916596,12.196392775919474,0.4471168024981405,128.0,54.375,82.0,38.0
143,211.0,54.38477631085024,19.094624106454603,14.78576638715568,0.6327675031195608,211.0,72.74407582938389,112.0,33.0
144,200.0,52.38477631085024,18.53091050948965,14.190467070864369,0.6431112125578675,200.0,78.305,142.0,28.0
145,21.0,20.207106781186543,12.476840634186068,1.9730873370085529,0.9874167035786848,21.0,50.523809523809526,65.0,39.0
146,250.0,78.2842712474619,32.5805981329025,11.991364280277285,0.9298050870472228,250.0,74.804,151.0,31.0
147,23.0,18.242640687119284,9.710752766353323,3.102525800703619,0.947588348893048,23.0,53.47826086956522,69.0,40.0
148,56.0,31.69238815542512,14.232086742113628,5.310151312811482,0.9277866209886064,56.0,59.98214285714285,85.0,37.0
